case_id,topic,scenario,court_level,text,decision,is_synthetic
SYN_CRI_0200,crime,criminal_intimidation,High Court,Synthetic Case: Complainant reported repeated verbal threats of bodily harm and destruction of standing crops made by a co-sharer brother during loan recovery demands. Neutral witness testimony corroborated the threats. High Court analyzed whether the acts constituted criminal intimidation intended to cause alarm. Ruling: Rejected.,Rejected,True
SYN_CRI_0201,crime,theft,Supreme Court,Synthetic Case: Allegation of theft involving agricultural water pump machinery from a field shed. Stolen equipment was subsequently recovered from the accused's premises based on serial identification marks. Supreme Court examined possession of stolen property and chain of custody evidence. Ruling: Partial.,Partial,True
SYN_CRI_0202,crime,cheating_fraud,District Court,Synthetic Case: Accused collected advance cash deposits from rural youth promising guaranteed government job placements using forged sanction letters. District Court reviewed financial transaction evidence and established dishonest inducement from inception under cheating provisions. Ruling: Accepted.,Accepted,True
SYN_CRI_0203,crime,criminal_trespass,High Court,"Synthetic Case: Accused forcibly entered fenced private farm property post-sunset following a boundary altercation, attempting to alter land boundary markers. High Court verified unauthorized physical entry with intent to commit an offense or intimidate the lawful possessor. Ruling: Rejected.",Rejected,True
SYN_CRI_0204,crime,public_nuisance,Supreme Court,"Synthetic Case: Residents petitioned against an unauthorized stone crushing unit operating near residential dwellings, citing excessive dust and noise pollution beyond permissible health limits. Supreme Court ordered compliance with environmental standards and public nuisance restrictions. Ruling: Partial.",Partial,True
SYN_CRI_0205,crime,extortion_demands,District Court,Synthetic Case: Local shopkeeper filed complaint alleging monthly unlawful monetary demands under threat of business disruption by a village group. District Court evaluated digital call recordings and witness testimony to affirm extortion charges. Ruling: Accepted.,Accepted,True
SYN_CRI_0206,crime,mischief_property_damage,High Court,"Synthetic Case: Accused intentionally breached an embankment wall during heavy rains, causing flooding and damage to complainant's standing standing crops. High Court assessed physical inspection reports establishing intentional property damage under mischief provisions. Ruling: Rejected.",Rejected,True
SYN_CRI_0207,crime,forgery_falsification_documents,Supreme Court,Synthetic Case: Forged signature discovered on a rural land sale deed submitted for revenue registration. Forensic handwriting analysis confirmed falsification. Supreme Court held deed void and initiated criminal proceedings for document forgery. Ruling: Partial.,Partial,True
SYN_CRI_0208,crime,unlawful_assembly_rioting,District Court,Synthetic Case: Group altercation during village fair led to public property damage and minor injuries. Prosecution established common object of unlawful assembly. District Court evaluated individual roles and witness identification. Ruling: Accepted.,Accepted,True
SYN_CRI_0209,crime,receiving_stolen_property,High Court,Synthetic Case: Seizure of stolen solar panel equipment from a trader's shop. Trader claimed bona fide purchase without knowledge of theft. High Court evaluated purchase price disparity and lack of valid bills to establish constructive knowledge under stolen property receiving laws. Ruling: Rejected.,Rejected,True
SYN_CRI_0210,crime,assault_hurt,Supreme Court,Synthetic Case: Altercation between agricultural neighbors over irrigation water flow led to voluntary causing of hurt with blunt implements. Defense argued private defense without supporting physical evidence. Supreme Court relied on medical injury certificates and neutral eyewitness statements to assess criminal liability for hurt. Ruling: Partial.,Partial,True
SYN_CRI_0211,crime,criminal_intimidation,District Court,Synthetic Case: Complainant reported repeated verbal threats of bodily harm and destruction of standing crops made by a neighboring landholder during loan recovery demands. Neutral witness testimony corroborated the threats. District Court analyzed whether the acts constituted criminal intimidation intended to cause alarm. Ruling: Accepted.,Accepted,True
SYN_CRI_0212,crime,theft,High Court,Synthetic Case: Allegation of theft involving agricultural water pump machinery from a field shed. Stolen equipment was subsequently recovered from the accused's premises based on serial identification marks. High Court examined possession of stolen property and chain of custody evidence. Ruling: Rejected.,Rejected,True
SYN_CRI_0213,crime,cheating_fraud,Supreme Court,Synthetic Case: Accused collected advance cash deposits from rural youth promising guaranteed government job placements using forged sanction letters. Supreme Court reviewed financial transaction evidence and established dishonest inducement from inception under cheating provisions. Ruling: Partial.,Partial,True
SYN_CRI_0214,crime,criminal_trespass,District Court,"Synthetic Case: Accused forcibly entered fenced private farm property post-sunset following a boundary altercation, attempting to alter land boundary markers. District Court verified unauthorized physical entry with intent to commit an offense or intimidate the lawful possessor. Ruling: Accepted.",Accepted,True
SYN_CRI_0215,crime,public_nuisance,High Court,"Synthetic Case: Residents petitioned against an unauthorized stone crushing unit operating near residential dwellings, citing excessive dust and noise pollution beyond permissible health limits. High Court ordered compliance with environmental standards and public nuisance restrictions. Ruling: Rejected.",Rejected,True
SYN_CRI_0216,crime,extortion_demands,Supreme Court,Synthetic Case: Local shopkeeper filed complaint alleging monthly unlawful monetary demands under threat of business disruption by a village group. Supreme Court evaluated digital call recordings and witness testimony to affirm extortion charges. Ruling: Partial.,Partial,True
SYN_CRI_0217,crime,mischief_property_damage,District Court,"Synthetic Case: Accused intentionally breached an embankment wall during heavy rains, causing flooding and damage to complainant's standing standing crops. District Court assessed physical inspection reports establishing intentional property damage under mischief provisions. Ruling: Accepted.",Accepted,True
SYN_CRI_0218,crime,forgery_falsification_documents,High Court,Synthetic Case: Forged signature discovered on a rural land sale deed submitted for revenue registration. Forensic handwriting analysis confirmed falsification. High Court held deed void and initiated criminal proceedings for document forgery. Ruling: Rejected.,Rejected,True
SYN_CRI_0219,crime,unlawful_assembly_rioting,Supreme Court,Synthetic Case: Group altercation during village fair led to public property damage and minor injuries. Prosecution established common object of unlawful assembly. Supreme Court evaluated individual roles and witness identification. Ruling: Partial.,Partial,True
SYN_CRI_0220,crime,receiving_stolen_property,District Court,Synthetic Case: Seizure of stolen solar panel equipment from a trader's shop. Trader claimed bona fide purchase without knowledge of theft. District Court evaluated purchase price disparity and lack of valid bills to establish constructive knowledge under stolen property receiving laws. Ruling: Accepted.,Accepted,True
SYN_CRI_0221,crime,assault_hurt,High Court,Synthetic Case: Altercation between agricultural neighbors over irrigation water flow led to voluntary causing of hurt with blunt implements. Defense argued private defense without supporting physical evidence. High Court relied on medical injury certificates and neutral eyewitness statements to assess criminal liability for hurt. Ruling: Rejected.,Rejected,True
SYN_CRI_0222,crime,criminal_intimidation,Supreme Court,Synthetic Case: Complainant reported repeated verbal threats of bodily harm and destruction of standing crops made by a local moneylender during loan recovery demands. Neutral witness testimony corroborated the threats. Supreme Court analyzed whether the acts constituted criminal intimidation intended to cause alarm. Ruling: Partial.,Partial,True
SYN_CRI_0223,crime,theft,District Court,Synthetic Case: Allegation of theft involving agricultural water pump machinery from a field shed. Stolen equipment was subsequently recovered from the accused's premises based on serial identification marks. District Court examined possession of stolen property and chain of custody evidence. Ruling: Accepted.,Accepted,True
SYN_CRI_0224,crime,cheating_fraud,High Court,Synthetic Case: Accused collected advance cash deposits from rural youth promising guaranteed government job placements using forged sanction letters. High Court reviewed financial transaction evidence and established dishonest inducement from inception under cheating provisions. Ruling: Rejected.,Rejected,True
SYN_CRI_0225,crime,criminal_trespass,Supreme Court,"Synthetic Case: Accused forcibly entered fenced private farm property post-sunset following a boundary altercation, attempting to alter land boundary markers. Supreme Court verified unauthorized physical entry with intent to commit an offense or intimidate the lawful possessor. Ruling: Partial.",Partial,True
SYN_CRI_0226,crime,public_nuisance,District Court,"Synthetic Case: Residents petitioned against an unauthorized stone crushing unit operating near residential dwellings, citing excessive dust and noise pollution beyond permissible health limits. District Court ordered compliance with environmental standards and public nuisance restrictions. Ruling: Accepted.",Accepted,True
SYN_CRI_0227,crime,extortion_demands,High Court,Synthetic Case: Local shopkeeper filed complaint alleging monthly unlawful monetary demands under threat of business disruption by a village group. High Court evaluated digital call recordings and witness testimony to affirm extortion charges. Ruling: Rejected.,Rejected,True
SYN_CRI_0228,crime,mischief_property_damage,Supreme Court,"Synthetic Case: Accused intentionally breached an embankment wall during heavy rains, causing flooding and damage to complainant's standing standing crops. Supreme Court assessed physical inspection reports establishing intentional property damage under mischief provisions. Ruling: Partial.",Partial,True
SYN_CRI_0229,crime,forgery_falsification_documents,District Court,Synthetic Case: Forged signature discovered on a rural land sale deed submitted for revenue registration. Forensic handwriting analysis confirmed falsification. District Court held deed void and initiated criminal proceedings for document forgery. Ruling: Accepted.,Accepted,True
SYN_CRI_0230,crime,unlawful_assembly_rioting,High Court,Synthetic Case: Group altercation during village fair led to public property damage and minor injuries. Prosecution established common object of unlawful assembly. High Court evaluated individual roles and witness identification. Ruling: Rejected.,Rejected,True
SYN_CRI_0231,crime,receiving_stolen_property,Supreme Court,Synthetic Case: Seizure of stolen solar panel equipment from a trader's shop. Trader claimed bona fide purchase without knowledge of theft. Supreme Court evaluated purchase price disparity and lack of valid bills to establish constructive knowledge under stolen property receiving laws. Ruling: Partial.,Partial,True
SYN_CRI_0232,crime,assault_hurt,District Court,Synthetic Case: Altercation between agricultural neighbors over irrigation water flow led to voluntary causing of hurt with blunt implements. Defense argued private defense without supporting physical evidence. District Court relied on medical injury certificates and neutral eyewitness statements to assess criminal liability for hurt. Ruling: Accepted.,Accepted,True
SYN_CRI_0233,crime,criminal_intimidation,High Court,Synthetic Case: Complainant reported repeated verbal threats of bodily harm and destruction of standing crops made by a neighboring landholder during loan recovery demands. Neutral witness testimony corroborated the threats. High Court analyzed whether the acts constituted criminal intimidation intended to cause alarm. Ruling: Rejected.,Rejected,True
SYN_CRI_0234,crime,theft,Supreme Court,Synthetic Case: Allegation of theft involving agricultural water pump machinery from a field shed. Stolen equipment was subsequently recovered from the accused's premises based on serial identification marks. Supreme Court examined possession of stolen property and chain of custody evidence. Ruling: Partial.,Partial,True
SYN_CRI_0235,crime,cheating_fraud,District Court,Synthetic Case: Accused collected advance cash deposits from rural youth promising guaranteed government job placements using forged sanction letters. District Court reviewed financial transaction evidence and established dishonest inducement from inception under cheating provisions. Ruling: Accepted.,Accepted,True
SYN_CRI_0236,crime,criminal_trespass,High Court,"Synthetic Case: Accused forcibly entered fenced private farm property post-sunset following a boundary altercation, attempting to alter land boundary markers. High Court verified unauthorized physical entry with intent to commit an offense or intimidate the lawful possessor. Ruling: Rejected.",Rejected,True
SYN_CRI_0237,crime,public_nuisance,Supreme Court,"Synthetic Case: Residents petitioned against an unauthorized stone crushing unit operating near residential dwellings, citing excessive dust and noise pollution beyond permissible health limits. Supreme Court ordered compliance with environmental standards and public nuisance restrictions. Ruling: Partial.",Partial,True
SYN_CRI_0238,crime,extortion_demands,District Court,Synthetic Case: Local shopkeeper filed complaint alleging monthly unlawful monetary demands under threat of business disruption by a village group. District Court evaluated digital call recordings and witness testimony to affirm extortion charges. Ruling: Accepted.,Accepted,True
SYN_CRI_0239,crime,mischief_property_damage,High Court,"Synthetic Case: Accused intentionally breached an embankment wall during heavy rains, causing flooding and damage to complainant's standing standing crops. High Court assessed physical inspection reports establishing intentional property damage under mischief provisions. Ruling: Rejected.",Rejected,True
SYN_CRI_0240,crime,forgery_falsification_documents,Supreme Court,Synthetic Case: Forged signature discovered on a rural land sale deed submitted for revenue registration. Forensic handwriting analysis confirmed falsification. Supreme Court held deed void and initiated criminal proceedings for document forgery. Ruling: Partial.,Partial,True
SYN_CRI_0241,crime,unlawful_assembly_rioting,District Court,Synthetic Case: Group altercation during village fair led to public property damage and minor injuries. Prosecution established common object of unlawful assembly. District Court evaluated individual roles and witness identification. Ruling: Accepted.,Accepted,True
SYN_CRI_0242,crime,receiving_stolen_property,High Court,Synthetic Case: Seizure of stolen solar panel equipment from a trader's shop. Trader claimed bona fide purchase without knowledge of theft. High Court evaluated purchase price disparity and lack of valid bills to establish constructive knowledge under stolen property receiving laws. Ruling: Rejected.,Rejected,True
SYN_CRI_0243,crime,assault_hurt,Supreme Court,Synthetic Case: Altercation between agricultural neighbors over irrigation water flow led to voluntary causing of hurt with blunt implements. Defense argued private defense without supporting physical evidence. Supreme Court relied on medical injury certificates and neutral eyewitness statements to assess criminal liability for hurt. Ruling: Partial.,Partial,True
SYN_CRI_0244,crime,criminal_intimidation,District Court,Synthetic Case: Complainant reported repeated verbal threats of bodily harm and destruction of standing crops made by a estranged spouse during loan recovery demands. Neutral witness testimony corroborated the threats. District Court analyzed whether the acts constituted criminal intimidation intended to cause alarm. Ruling: Accepted.,Accepted,True
SYN_CRI_0245,crime,theft,High Court,Synthetic Case: Allegation of theft involving agricultural water pump machinery from a field shed. Stolen equipment was subsequently recovered from the accused's premises based on serial identification marks. High Court examined possession of stolen property and chain of custody evidence. Ruling: Rejected.,Rejected,True
SYN_CRI_0246,crime,cheating_fraud,Supreme Court,Synthetic Case: Accused collected advance cash deposits from rural youth promising guaranteed government job placements using forged sanction letters. Supreme Court reviewed financial transaction evidence and established dishonest inducement from inception under cheating provisions. Ruling: Partial.,Partial,True
SYN_CRI_0247,crime,criminal_trespass,District Court,"Synthetic Case: Accused forcibly entered fenced private farm property post-sunset following a boundary altercation, attempting to alter land boundary markers. District Court verified unauthorized physical entry with intent to commit an offense or intimidate the lawful possessor. Ruling: Accepted.",Accepted,True
SYN_CRI_0248,crime,public_nuisance,High Court,"Synthetic Case: Residents petitioned against an unauthorized stone crushing unit operating near residential dwellings, citing excessive dust and noise pollution beyond permissible health limits. High Court ordered compliance with environmental standards and public nuisance restrictions. Ruling: Rejected.",Rejected,True
SYN_CRI_0249,crime,extortion_demands,Supreme Court,Synthetic Case: Local shopkeeper filed complaint alleging monthly unlawful monetary demands under threat of business disruption by a village group. Supreme Court evaluated digital call recordings and witness testimony to affirm extortion charges. Ruling: Partial.,Partial,True
SYN_CRI_0250,crime,mischief_property_damage,District Court,"Synthetic Case: Accused intentionally breached an embankment wall during heavy rains, causing flooding and damage to complainant's standing standing crops. District Court assessed physical inspection reports establishing intentional property damage under mischief provisions. Ruling: Accepted.",Accepted,True
SYN_WOM_0001,women_violence_marriage,domestic_violence_498a,District Court,"Synthetic Case: Application filed under the Protection of Women from Domestic Violence Act seeking protection orders, monetary relief, and right to shared household following emotional cruelty and physical exclusion. Respondents argued independent living status. District Court issued protection and residence orders based on proof of marital residence. Ruling: Accepted.",Accepted,True
SYN_WOM_0002,women_violence_marriage,dowry_harassment,High Court,"Synthetic Case: Complaint alleging persistent demands for motor vehicles and cash post-marriage accompanied by social isolation and harassment. High Court reviewed corroborative statements from local residents, medical records, and communication records to evaluate cruelty and dowry demands. Ruling: Rejected.",Rejected,True
SYN_WOM_0003,women_violence_marriage,maintenance_125_crpc,Supreme Court,Synthetic Case: Deserted spouse and minor child sought monthly maintenance under statutory provisions (CrPC Section 125 / BNSS Section 144). Respondent claimed lack of regular income despite holding 12 bighas of agricultural land. Supreme Court assessed imputed earning capacity based on asset ownership and awarded monthly maintenance. Ruling: Partial.,Partial,True
SYN_WOM_0004,women_violence_marriage,child_custody,District Court,"Synthetic Case: Custody dispute over a 7-year-old child following marital separation. Father highlighted higher financial earnings, while mother demonstrated primary caregiving history and stable emotional environment. District Court ruled that paramount welfare of the minor child overrides financial superiority alone. Ruling: Accepted.",Accepted,True
SYN_WOM_0005,women_violence_marriage,posh_workplace_harassment,High Court,Synthetic Case: School teacher reported inappropriate physical gestures and verbal harassment by a senior administrator. Employer failed to constitute an Internal Complaints Committee as required under POSH legislation. High Court issued directions for setting up a compliant committee and interim protective transfer. Ruling: Rejected.,Rejected,True
SYN_WOM_0006,women_violence_marriage,protection_orders,Supreme Court,Synthetic Case: Urgent prayer for protection order prohibiting an estranged spouse from approaching the applicant's workplace or residence during ongoing matrimonial litigation. Supreme Court granted restraining orders enforcing non-contact and physical protection. Ruling: Partial.,Partial,True
SYN_WOM_0007,women_violence_marriage,marital_property_rights,District Court,"Synthetic Case: Petition seeking recovery of Stridhan properties, including gold ornaments and financial gifts, retained by in-laws after separation. District Court re-affirmed that Stridhan is the exclusive property of the woman and directed full restitution. Ruling: Accepted.",Accepted,True
SYN_WOM_0008,women_violence_marriage,restitution_conjugal_rights,High Court,Synthetic Case: Petition filed for restitution of conjugal rights following marital separation. Respondent proved reasonable excuse based on continuous verbal cruelty and financial neglect. High Court dismissed restitution prayer. Ruling: Rejected.,Rejected,True
SYN_WOM_0009,women_violence_marriage,interim_maintenance_enhancement,Supreme Court,Synthetic Case: Application seeking enhancement of interim maintenance due to rising educational costs of minor children and medical expenses. Supreme Court verified respondent's revised income tax returns and enhanced monthly maintenance grant. Ruling: Partial.,Partial,True
SYN_WOM_0010,women_violence_marriage,maternal_right_to_residence,District Court,"Synthetic Case: Aggrieved woman evicted from shared matrimonial home by in-laws during husband's overseas absence. District Court enforced statutory right of residence under domestic violence laws, ordering immediate re-entry and police protection. Ruling: Accepted.",Accepted,True
SYN_WOM_0011,women_violence_marriage,desertion_cruelty_divorce,High Court,Synthetic Case: Petition for dissolution of marriage on ground of continuous desertion for over 2 years without reasonable cause. High Court evaluated witness testimonies establishing intentional abandonment and granted decree. Ruling: Rejected.,Rejected,True
SYN_WOM_0012,women_violence_marriage,domestic_violence_498a,Supreme Court,"Synthetic Case: Application filed under the Protection of Women from Domestic Violence Act seeking protection orders, monetary relief, and right to shared household following emotional cruelty and physical exclusion. Respondents argued independent living status. Supreme Court issued protection and residence orders based on proof of marital residence. Ruling: Partial.",Partial,True
SYN_WOM_0013,women_violence_marriage,dowry_harassment,District Court,"Synthetic Case: Complaint alleging persistent demands for motor vehicles and cash post-marriage accompanied by social isolation and harassment. District Court reviewed corroborative statements from local residents, medical records, and communication records to evaluate cruelty and dowry demands. Ruling: Accepted.",Accepted,True
SYN_WOM_0014,women_violence_marriage,maintenance_125_crpc,High Court,Synthetic Case: Deserted spouse and minor child sought monthly maintenance under statutory provisions (CrPC Section 125 / BNSS Section 144). Respondent claimed lack of regular income despite holding 5 bighas of agricultural land. High Court assessed imputed earning capacity based on asset ownership and awarded monthly maintenance. Ruling: Rejected.,Rejected,True
SYN_WOM_0015,women_violence_marriage,child_custody,Supreme Court,"Synthetic Case: Custody dispute over a 7-year-old child following marital separation. Father highlighted higher financial earnings, while mother demonstrated primary caregiving history and stable emotional environment. Supreme Court ruled that paramount welfare of the minor child overrides financial superiority alone. Ruling: Partial.",Partial,True
SYN_WOM_0016,women_violence_marriage,posh_workplace_harassment,District Court,Synthetic Case: School teacher reported inappropriate physical gestures and verbal harassment by a senior administrator. Employer failed to constitute an Internal Complaints Committee as required under POSH legislation. District Court issued directions for setting up a compliant committee and interim protective transfer. Ruling: Accepted.,Accepted,True
SYN_WOM_0017,women_violence_marriage,protection_orders,High Court,Synthetic Case: Urgent prayer for protection order prohibiting an estranged spouse from approaching the applicant's workplace or residence during ongoing matrimonial litigation. High Court granted restraining orders enforcing non-contact and physical protection. Ruling: Rejected.,Rejected,True
SYN_WOM_0018,women_violence_marriage,marital_property_rights,Supreme Court,"Synthetic Case: Petition seeking recovery of Stridhan properties, including gold ornaments and financial gifts, retained by in-laws after separation. Supreme Court re-affirmed that Stridhan is the exclusive property of the woman and directed full restitution. Ruling: Partial.",Partial,True
SYN_WOM_0019,women_violence_marriage,restitution_conjugal_rights,District Court,Synthetic Case: Petition filed for restitution of conjugal rights following marital separation. Respondent proved reasonable excuse based on continuous verbal cruelty and financial neglect. District Court dismissed restitution prayer. Ruling: Accepted.,Accepted,True
SYN_WOM_0020,women_violence_marriage,interim_maintenance_enhancement,High Court,Synthetic Case: Application seeking enhancement of interim maintenance due to rising educational costs of minor children and medical expenses. High Court verified respondent's revised income tax returns and enhanced monthly maintenance grant. Ruling: Rejected.,Rejected,True
SYN_WOM_0021,women_violence_marriage,maternal_right_to_residence,Supreme Court,"Synthetic Case: Aggrieved woman evicted from shared matrimonial home by in-laws during husband's overseas absence. Supreme Court enforced statutory right of residence under domestic violence laws, ordering immediate re-entry and police protection. Ruling: Partial.",Partial,True
SYN_WOM_0022,women_violence_marriage,desertion_cruelty_divorce,District Court,Synthetic Case: Petition for dissolution of marriage on ground of continuous desertion for over 2 years without reasonable cause. District Court evaluated witness testimonies establishing intentional abandonment and granted decree. Ruling: Accepted.,Accepted,True
SYN_WOM_0023,women_violence_marriage,domestic_violence_498a,High Court,"Synthetic Case: Application filed under the Protection of Women from Domestic Violence Act seeking protection orders, monetary relief, and right to shared household following emotional cruelty and physical exclusion. Respondents argued independent living status. High Court issued protection and residence orders based on proof of marital residence. Ruling: Rejected.",Rejected,True
SYN_WOM_0024,women_violence_marriage,dowry_harassment,Supreme Court,"Synthetic Case: Complaint alleging persistent demands for motor vehicles and cash post-marriage accompanied by social isolation and harassment. Supreme Court reviewed corroborative statements from local residents, medical records, and communication records to evaluate cruelty and dowry demands. Ruling: Partial.",Partial,True
SYN_WOM_0025,women_violence_marriage,maintenance_125_crpc,District Court,Synthetic Case: Deserted spouse and minor child sought monthly maintenance under statutory provisions (CrPC Section 125 / BNSS Section 144). Respondent claimed lack of regular income despite holding 0.8 acres of agricultural land. District Court assessed imputed earning capacity based on asset ownership and awarded monthly maintenance. Ruling: Accepted.,Accepted,True
SYN_WOM_0026,women_violence_marriage,child_custody,High Court,"Synthetic Case: Custody dispute over a 7-year-old child following marital separation. Father highlighted higher financial earnings, while mother demonstrated primary caregiving history and stable emotional environment. High Court ruled that paramount welfare of the minor child overrides financial superiority alone. Ruling: Rejected.",Rejected,True
SYN_WOM_0027,women_violence_marriage,posh_workplace_harassment,Supreme Court,Synthetic Case: School teacher reported inappropriate physical gestures and verbal harassment by a senior administrator. Employer failed to constitute an Internal Complaints Committee as required under POSH legislation. Supreme Court issued directions for setting up a compliant committee and interim protective transfer. Ruling: Partial.,Partial,True
SYN_WOM_0028,women_violence_marriage,protection_orders,District Court,Synthetic Case: Urgent prayer for protection order prohibiting an estranged spouse from approaching the applicant's workplace or residence during ongoing matrimonial litigation. District Court granted restraining orders enforcing non-contact and physical protection. Ruling: Accepted.,Accepted,True
SYN_WOM_0029,women_violence_marriage,marital_property_rights,High Court,"Synthetic Case: Petition seeking recovery of Stridhan properties, including gold ornaments and financial gifts, retained by in-laws after separation. High Court re-affirmed that Stridhan is the exclusive property of the woman and directed full restitution. Ruling: Rejected.",Rejected,True
SYN_WOM_0030,women_violence_marriage,restitution_conjugal_rights,Supreme Court,Synthetic Case: Petition filed for restitution of conjugal rights following marital separation. Respondent proved reasonable excuse based on continuous verbal cruelty and financial neglect. Supreme Court dismissed restitution prayer. Ruling: Partial.,Partial,True
SYN_WOM_0031,women_violence_marriage,interim_maintenance_enhancement,District Court,Synthetic Case: Application seeking enhancement of interim maintenance due to rising educational costs of minor children and medical expenses. District Court verified respondent's revised income tax returns and enhanced monthly maintenance grant. Ruling: Accepted.,Accepted,True
SYN_WOM_0032,women_violence_marriage,maternal_right_to_residence,High Court,"Synthetic Case: Aggrieved woman evicted from shared matrimonial home by in-laws during husband's overseas absence. High Court enforced statutory right of residence under domestic violence laws, ordering immediate re-entry and police protection. Ruling: Rejected.",Rejected,True
SYN_WOM_0033,women_violence_marriage,desertion_cruelty_divorce,Supreme Court,Synthetic Case: Petition for dissolution of marriage on ground of continuous desertion for over 2 years without reasonable cause. Supreme Court evaluated witness testimonies establishing intentional abandonment and granted decree. Ruling: Partial.,Partial,True
SYN_WOM_0034,women_violence_marriage,domestic_violence_498a,District Court,"Synthetic Case: Application filed under the Protection of Women from Domestic Violence Act seeking protection orders, monetary relief, and right to shared household following emotional cruelty and physical exclusion. Respondents argued independent living status. District Court issued protection and residence orders based on proof of marital residence. Ruling: Accepted.",Accepted,True
SYN_WOM_0035,women_violence_marriage,dowry_harassment,High Court,"Synthetic Case: Complaint alleging persistent demands for motor vehicles and cash post-marriage accompanied by social isolation and harassment. High Court reviewed corroborative statements from local residents, medical records, and communication records to evaluate cruelty and dowry demands. Ruling: Rejected.",Rejected,True
SYN_WOM_0036,women_violence_marriage,maintenance_125_crpc,Supreme Court,Synthetic Case: Deserted spouse and minor child sought monthly maintenance under statutory provisions (CrPC Section 125 / BNSS Section 144). Respondent claimed lack of regular income despite holding 2.5 acres of agricultural land. Supreme Court assessed imputed earning capacity based on asset ownership and awarded monthly maintenance. Ruling: Partial.,Partial,True
SYN_WOM_0037,women_violence_marriage,child_custody,District Court,"Synthetic Case: Custody dispute over a 7-year-old child following marital separation. Father highlighted higher financial earnings, while mother demonstrated primary caregiving history and stable emotional environment. District Court ruled that paramount welfare of the minor child overrides financial superiority alone. Ruling: Accepted.",Accepted,True
SYN_WOM_0038,women_violence_marriage,posh_workplace_harassment,High Court,Synthetic Case: School teacher reported inappropriate physical gestures and verbal harassment by a senior administrator. Employer failed to constitute an Internal Complaints Committee as required under POSH legislation. High Court issued directions for setting up a compliant committee and interim protective transfer. Ruling: Rejected.,Rejected,True
SYN_WOM_0039,women_violence_marriage,protection_orders,Supreme Court,Synthetic Case: Urgent prayer for protection order prohibiting an estranged spouse from approaching the applicant's workplace or residence during ongoing matrimonial litigation. Supreme Court granted restraining orders enforcing non-contact and physical protection. Ruling: Partial.,Partial,True
SYN_WOM_0040,women_violence_marriage,marital_property_rights,District Court,"Synthetic Case: Petition seeking recovery of Stridhan properties, including gold ornaments and financial gifts, retained by in-laws after separation. District Court re-affirmed that Stridhan is the exclusive property of the woman and directed full restitution. Ruling: Accepted.",Accepted,True
SYN_WOM_0041,women_violence_marriage,restitution_conjugal_rights,High Court,Synthetic Case: Petition filed for restitution of conjugal rights following marital separation. Respondent proved reasonable excuse based on continuous verbal cruelty and financial neglect. High Court dismissed restitution prayer. Ruling: Rejected.,Rejected,True
SYN_WOM_0042,women_violence_marriage,interim_maintenance_enhancement,Supreme Court,Synthetic Case: Application seeking enhancement of interim maintenance due to rising educational costs of minor children and medical expenses. Supreme Court verified respondent's revised income tax returns and enhanced monthly maintenance grant. Ruling: Partial.,Partial,True
SYN_WOM_0043,women_violence_marriage,maternal_right_to_residence,District Court,"Synthetic Case: Aggrieved woman evicted from shared matrimonial home by in-laws during husband's overseas absence. District Court enforced statutory right of residence under domestic violence laws, ordering immediate re-entry and police protection. Ruling: Accepted.",Accepted,True
SYN_WOM_0044,women_violence_marriage,desertion_cruelty_divorce,High Court,Synthetic Case: Petition for dissolution of marriage on ground of continuous desertion for over 2 years without reasonable cause. High Court evaluated witness testimonies establishing intentional abandonment and granted decree. Ruling: Rejected.,Rejected,True
SYN_WOM_0045,women_violence_marriage,domestic_violence_498a,Supreme Court,"Synthetic Case: Application filed under the Protection of Women from Domestic Violence Act seeking protection orders, monetary relief, and right to shared household following emotional cruelty and physical exclusion. Respondents argued independent living status. Supreme Court issued protection and residence orders based on proof of marital residence. Ruling: Partial.",Partial,True
SYN_WOM_0046,women_violence_marriage,dowry_harassment,District Court,"Synthetic Case: Complaint alleging persistent demands for motor vehicles and cash post-marriage accompanied by social isolation and harassment. District Court reviewed corroborative statements from local residents, medical records, and communication records to evaluate cruelty and dowry demands. Ruling: Accepted.",Accepted,True
SYN_WOM_0047,women_violence_marriage,maintenance_125_crpc,High Court,Synthetic Case: Deserted spouse and minor child sought monthly maintenance under statutory provisions (CrPC Section 125 / BNSS Section 144). Respondent claimed lack of regular income despite holding 5 bighas of agricultural land. High Court assessed imputed earning capacity based on asset ownership and awarded monthly maintenance. Ruling: Rejected.,Rejected,True
SYN_WOM_0048,women_violence_marriage,child_custody,Supreme Court,"Synthetic Case: Custody dispute over a 7-year-old child following marital separation. Father highlighted higher financial earnings, while mother demonstrated primary caregiving history and stable emotional environment. Supreme Court ruled that paramount welfare of the minor child overrides financial superiority alone. Ruling: Partial.",Partial,True
SYN_WOM_0049,women_violence_marriage,posh_workplace_harassment,District Court,Synthetic Case: School teacher reported inappropriate physical gestures and verbal harassment by a senior administrator. Employer failed to constitute an Internal Complaints Committee as required under POSH legislation. District Court issued directions for setting up a compliant committee and interim protective transfer. Ruling: Accepted.,Accepted,True
SYN_WOM_0050,women_violence_marriage,protection_orders,High Court,Synthetic Case: Urgent prayer for protection order prohibiting an estranged spouse from approaching the applicant's workplace or residence during ongoing matrimonial litigation. High Court granted restraining orders enforcing non-contact and physical protection. Ruling: Rejected.,Rejected,True
